Year;VotingSet;AwardedTo;AwardedBy;Points
2016;SF1_Jury;Czech Republic;Azerbaijan;2
2016;SF1_Jury;Czech Republic;Montenegro;4
2016;SF1_Jury;Czech Republic;Iceland;8
2016;SF1_Jury;Czech Republic;Bosnia and Herzegovina;12
2016;SF1_Jury;Czech Republic;Malta;3
2016;SF1_Jury;Czech Republic;France;1
2016;SF1_Jury;Czech Republic;Spain;6
2016;SF1_Jury;Czech Republic;Sweden;7
2016;SF1_Jury;Cyprus;Finland;0
2016;SF1_Jury;Cyprus;Greece;8
2016;SF1_Jury;Cyprus;Moldova;7
2016;SF1_Jury;Cyprus;Hungary;2
2016;SF1_Jury;Cyprus;Croatia;10
2016;SF1_Jury;Cyprus;Netherlands;10
2016;SF1_Jury;Cyprus;Armenia;0
2016;SF1_Jury;Cyprus;San Marino;8
2016;SF1_Jury;Cyprus;Russia;0
2016;SF1_Jury;Cyprus;Czech Republic;1
2016;SF1_Jury;Cyprus;Cyprus;NA
2016;SF1_Jury;Cyprus;Austria;0
2016;SF1_Jury;Cyprus;Estonia;10
2016;SF1_Jury;Cyprus;Azerbaijan;0
2016;SF1_Jury;Cyprus;Montenegro;0
2016;SF1_Jury;Cyprus;Iceland;1
2016;SF1_Jury;Cyprus;Bosnia and Herzegovina;0
2016;SF1_Jury;Cyprus;Malta;8
2016;SF1_Jury;Cyprus;France;4
2016;SF1_Jury;Cyprus;Spain;1
2016;SF1_Jury;Cyprus;Sweden;1
2016;SF1_Jury;Austria;Finland;3
2016;SF1_Jury;Austria;Greece;2
2016;SF1_Jury;Austria;Moldova;0
2016;SF1_Jury;Austria;Hungary;0
2016;SF1_Jury;Austria;Croatia;0
2016;SF1_Jury;Austria;Netherlands;6
2016;SF1_Jury;Austria;Armenia;0
2016;SF1_Jury;Austria;San Marino;0
2016;SF1_Jury;Austria;Russia;0
2016;SF1_Jury;Austria;Czech Republic;5
2016;SF1_Jury;Austria;Cyprus;2
2016;SF1_Jury;Austria;Austria;NA
2016;SF1_Jury;Austria;Estonia;0
2016;SF1_Jury;Austria;Azerbaijan;0
2016;SF1_Jury;Austria;Montenegro;0
2016;SF1_Jury;Austria;Iceland;4
2016;SF1_Jury;Austria;Bosnia and Herzegovina;0
2016;SF1_Jury;Austria;Malta;1
2016;SF1_Jury;Austria;France;12
2016;SF1_Jury;Austria;Spain;0
2016;SF1_Jury;Austria;Sweden;2
2016;SF1_Jury;Estonia;Finland;1
2016;SF1_Jury;Estonia;Greece;0
2016;SF1_Jury;Estonia;Moldova;2
2016;SF1_Jury;Estonia;Hungary;0
2016;SF1_Jury;Estonia;Croatia;0
2016;SF1_Jury;Estonia;Netherlands;0
2016;SF1_Jury;Estonia;Armenia;0
2016;SF1_Jury;Estonia;San Marino;0
2016;SF1_Jury;Estonia;Russia;2
2016;SF1_Jury;Estonia;Czech Republic;0
2016;SF1_Jury;Estonia;Cyprus;0
2016;SF1_Jury;Estonia;Austria;1
2016;SF1_Jury;Estonia;Estonia;NA
2016;SF1_Jury;Estonia;Azerbaijan;1
2016;SF1_Jury;Estonia;Montenegro;0
2016;SF1_Jury;Estonia;Iceland;0
2016;SF1_Jury;Estonia;Bosnia and Herzegovina;0
2016;SF1_Jury;Estonia;Malta;2
2016;SF1_Jury;Estonia;France;0
2016;SF1_Jury;Estonia;Spain;0
2016;SF1_Jury;Estonia;Sweden;0
2016;SF1_Jury;Azerbaijan;Finland;2
2016;SF1_Jury;Azerbaijan;Greece;5
2016;SF1_Jury;Azerbaijan;Moldova;0
2016;SF1_Jury;Azerbaijan;Hungary;7
2016;SF1_Jury;Azerbaijan;Croatia;3
2016;SF1_Jury;Azerbaijan;Netherlands;7
2016;SF1_Jury;Azerbaijan;Armenia;0
2016;SF1_Jury;Azerbaijan;San Marino;6
2016;SF1_Jury;Azerbaijan;Russia;10
2016;SF1_Jury;Azerbaijan;Czech Republic;3
2016;SF1_Jury;Azerbaijan;Cyprus;4
2016;SF1_Jury;Azerbaijan;Austria;4
2016;SF1_Jury;Azerbaijan;Estonia;7
2016;SF1_Jury;Azerbaijan;Azerbaijan;NA
2016;SF1_Jury;Azerbaijan;Montenegro;5
2016;SF1_Jury;Azerbaijan;Iceland;3
2016;SF1_Jury;Azerbaijan;Bosnia and Herzegovina;6
2016;SF1_Jury;Azerbaijan;Malta;0
2016;SF1_Jury;Azerbaijan;France;7
2016;SF1_Jury;Azerbaijan;Spain;5
2016;SF1_Jury;Azerbaijan;Sweden;8
2016;SF1_Jury;Montenegro;Finland;0
2016;SF1_Jury;Montenegro;Greece;6
2016;SF1_Jury;Montenegro;Moldova;0
2016;SF1_Jury;Montenegro;Hungary;0
2016;SF1_Jury;Montenegro;Croatia;0
2016;SF1_Jury;Montenegro;Netherlands;0
2016;SF1_Jury;Montenegro;Armenia;10
2016;SF1_Jury;Montenegro;San Marino;10
2016;SF1_Jury;Montenegro;Russia;3
2016;SF1_Jury;Montenegro;Czech Republic;0
2016;SF1_Jury;Montenegro;Cyprus;0
2016;SF1_Jury;Montenegro;Austria;0
2016;SF1_Jury;Montenegro;Estonia;0
2016;SF1_Jury;Montenegro;Azerbaijan;7
2016;SF1_Jury;Montenegro;Montenegro;NA
2016;SF1_Jury;Montenegro;Iceland;0
2016;SF1_Jury;Montenegro;Bosnia and Herzegovina;3
2016;SF1_Jury;Montenegro;Malta;7
2016;SF1_Jury;Montenegro;France;0
2016;SF1_Jury;Montenegro;Spain;0
2016;SF1_Jury;Montenegro;Sweden;0
2016;SF1_Jury;Iceland;Finland;4
2016;SF1_Jury;Iceland;Greece;0
2016;SF1_Jury;Iceland;Moldova;0
2016;SF1_Jury;Iceland;Hungary;1
2016;SF1_Jury;Iceland;Croatia;1
2016;SF1_Jury;Iceland;Netherlands;0
2016;SF1_Jury;Iceland;Armenia;0
2016;SF1_Jury;Iceland;San Marino;7
2016;SF1_Jury;Iceland;Russia;0
2016;SF1_Jury;Iceland;Czech Republic;4
2016;SF1_Jury;Iceland;Cyprus;1
2016;SF1_Jury;Iceland;Austria;3
2016;SF1_Jury;Iceland;Estonia;4
2016;SF1_Jury;Iceland;Azerbaijan;0
2016;SF1_Jury;Iceland;Montenegro;0
2016;SF1_Jury;Iceland;Iceland;NA
2016;SF1_Jury;Iceland;Bosnia and Herzegovina;0
2016;SF1_Jury;Iceland;Malta;0
2016;SF1_Jury;Iceland;France;0
2016;SF1_Jury;Iceland;Spain;2
2016;SF1_Jury;Iceland;Sweden;0
2016;SF1_Jury;Bosnia and Herzegovina;Finland;0
2016;SF1_Jury;Bosnia and Herzegovina;Greece;0
2016;SF1_Jury;Bosnia and Herzegovina;Moldova;1
2016;SF1_Jury;Bosnia and Herzegovina;Hungary;0
2016;SF1_Jury;Bosnia and Herzegovina;Croatia;4
2016;SF1_Jury;Bosnia and Herzegovina;Netherlands;0
2016;SF1_Jury;Bosnia and Herzegovina;Armenia;1
2016;SF1_Jury;Bosnia and Herzegovina;San Marino;2
2016;SF1_Jury;Bosnia and Herzegovina;Russia;0
2016;SF1_Jury;Bosnia and Herzegovina;Czech Republic;2
2016;SF1_Jury;Bosnia and Herzegovina;Cyprus;0
2016;SF1_Jury;Bosnia and Herzegovina;Austria;0
2016;SF1_Jury;Bosnia and Herzegovina;Estonia;0
2016;SF1_Jury;Bosnia and Herzegovina;Azerbaijan;10
2016;SF1_Jury;Bosnia and Herzegovina;Montenegro;6
2016;SF1_Jury;Bosnia and Herzegovina;Iceland;0
2016;SF1_Jury;Bosnia and Herzegovina;Bosnia and Herzegovina;NA
2016;SF1_Jury;Bosnia and Herzegovina;Malta;0
2016;SF1_Jury;Bosnia and Herzegovina;France;0
2016;SF1_Jury;Bosnia and Herzegovina;Spain;0
2016;SF1_Jury;Bosnia and Herzegovina;Sweden;0
2016;SF1_Jury;Malta;Finland;8
2016;SF1_Jury;Malta;Greece;4
2016;SF1_Jury;Malta;Moldova;6
2016;SF1_Jury;Malta;Hungary;12
2016;SF1_Jury;Malta;Croatia;7
2016;SF1_Jury;Malta;Netherlands;8
2016;SF1_Jury;Malta;Armenia;12
2016;SF1_Jury;Malta;San Marino;5
2016;SF1_Jury;Malta;Russia;8
2016;SF1_Jury;Malta;Czech Republic;8
2016;SF1_Jury;Malta;Cyprus;8
2016;SF1_Jury;Malta;Austria;12
2016;SF1_Jury;Malta;Estonia;8
2016;SF1_Jury;Malta;Azerbaijan;4
2016;SF1_Jury;Malta;Montenegro;10
2016;SF1_Jury;Malta;Iceland;6
2016;SF1_Jury;Malta;Bosnia and Herzegovina;2
2016;SF1_Jury;Malta;Malta;NA
2016;SF1_Jury;Malta;France;10
2016;SF1_Jury;Malta;Spain;7
2016;SF1_Jury;Malta;Sweden;10
2016;SF1_Tele;Finland;Finland;NA
2016;SF1_Tele;Finland;Greece;0
2016;SF1_Tele;Finland;Moldova;0
2016;SF1_Tele;Finland;Hungary;1
2016;SF1_Tele;Finland;Croatia;0
2016;SF1_Tele;Finland;Netherlands;0
2016;SF1_Tele;Finland;Armenia;0
2016;SF1_Tele;Finland;San Marino;0
2016;SF1_Tele;Finland;Russia;0
2016;SF1_Tele;Finland;Czech Republic;0
2016;SF1_Tele;Finland;Cyprus;0
2016;SF1_Tele;Finland;Austria;0
2016;SF1_Tele;Finland;Estonia;7
2016;SF1_Tele;Finland;Azerbaijan;0
2016;SF1_Tele;Finland;Montenegro;0
2016;SF1_Tele;Finland;Iceland;2
2016;SF1_Tele;Finland;Bosnia and Herzegovina;0
2016;SF1_Tele;Finland;Malta;0
2016;SF1_Tele;Finland;France;0
2016;SF1_Tele;Finland;Spain;0
2016;SF1_Tele;Finland;Sweden;6
2016;SF1_Tele;Greece;Finland;0
2016;SF1_Tele;Greece;Greece;NA
2016;SF1_Tele;Greece;Moldova;0
2016;SF1_Tele;Greece;Hungary;0
2016;SF1_Tele;Greece;Croatia;0
2016;SF1_Tele;Greece;Netherlands;0
2016;SF1_Tele;Greece;Armenia;7
2016;SF1_Tele;Greece;San Marino;0
2016;SF1_Tele;Greece;Russia;3
2016;SF1_Tele;Greece;Czech Republic;0
2016;SF1_Tele;Greece;Cyprus;12
2016;SF1_Tele;Greece;Austria;0
2016;SF1_Tele;Greece;Estonia;0
2016;SF1_Tele;Greece;Azerbaijan;0
2016;SF1_Tele;Greece;Montenegro;0
2016;SF1_Tele;Greece;Iceland;0
2016;SF1_Tele;Greece;Bosnia and Herzegovina;0
2016;SF1_Tele;Greece;Malta;0
2016;SF1_Tele;Greece;France;0
2016;SF1_Tele;Greece;Spain;0
2016;SF1_Tele;Greece;Sweden;0
2016;SF1_Tele;Moldova;Finland;0
2016;SF1_Tele;Moldova;Greece;0
2016;SF1_Tele;Moldova;Moldova;NA
2016;SF1_Tele;Moldova;Hungary;0
2016;SF1_Tele;Moldova;Croatia;0
2016;SF1_Tele;Moldova;Netherlands;0
2016;SF1_Tele;Moldova;Armenia;0
2016;SF1_Tele;Moldova;San Marino;0
2016;SF1_Tele;Moldova;Russia;5
2016;SF1_Tele;Moldova;Czech Republic;0
2016;SF1_Tele;Moldova;Cyprus;2
2016;SF1_Tele;Moldova;Austria;0
2016;SF1_Tele;Moldova;Estonia;0
2016;SF1_Tele;Moldova;Azerbaijan;0
2016;SF1_Tele;Moldova;Montenegro;0
2016;SF1_Tele;Moldova;Iceland;0
2016;SF1_Tele;Moldova;Bosnia and Herzegovina;0
2016;SF1_Tele;Moldova;Malta;0
2016;SF1_Tele;Moldova;France;2
2016;SF1_Tele;Moldova;Spain;0
2016;SF1_Tele;Moldova;Sweden;0
2016;SF1_Tele;Hungary;Finland;4
2016;SF1_Tele;Hungary;Greece;7
2016;SF1_Tele;Hungary;Moldova;6
2016;SF1_Tele;Hungary;Hungary;NA
2016;SF1_Tele;Hungary;Croatia;8
2016;SF1_Tele;Hungary;Netherlands;6
2016;SF1_Tele;Hungary;Armenia;6
2016;SF1_Tele;Hungary;San Marino;7
2016;SF1_Tele;Hungary;Russia;6
2016;SF1_Tele;Hungary;Czech Republic;6
2016;SF1_Tele;Hungary;Cyprus;6
2016;SF1_Tele;Hungary;Austria;8
2016;SF1_Tele;Hungary;Estonia;5
2016;SF1_Tele;Hungary;Azerbaijan;7
2016;SF1_Tele;Hungary;Montenegro;6
2016;SF1_Tele;Hungary;Iceland;6
2016;SF1_Tele;Hungary;Bosnia and Herzegovina;1
2016;SF1_Tele;Hungary;Malta;8
2016;SF1_Tele;Hungary;France;7
2016;SF1_Tele;Hungary;Spain;5
2016;SF1_Tele;Hungary;Sweden;4
2016;SF1_Tele;Croatia;Finland;2
2016;SF1_Tele;Croatia;Greece;4
2016;SF1_Tele;Croatia;Moldova;2
2016;SF1_Tele;Croatia;Hungary;0
2016;SF1_Tele;Croatia;Croatia;NA
2016;SF1_Tele;Croatia;Netherlands;5
2016;SF1_Tele;Croatia;Armenia;3
2016;SF1_Tele;Croatia;San Marino;0
2016;SF1_Tele;Croatia;Russia;4
2016;SF1_Tele;Croatia;Czech Republic;2
2016;SF1_Tele;Croatia;Cyprus;1
2016;SF1_Tele;Croatia;Austria;6
2016;SF1_Tele;Croatia;Estonia;0
2016;SF1_Tele;Croatia;Azerbaijan;0
2016;SF1_Tele;Croatia;Montenegro;8
2016;SF1_Tele;Croatia;Iceland;0
2016;SF1_Tele;Croatia;Bosnia and Herzegovina;12
2016;SF1_Tele;Croatia;Malta;0
2016;SF1_Tele;Croatia;France;1
2016;SF1_Tele;Croatia;Spain;2
2016;SF1_Tele;Croatia;Sweden;1
2016;SF1_Tele;Netherlands;Finland;6
2016;SF1_Tele;Netherlands;Greece;2
2016;SF1_Tele;Netherlands;Moldova;0
2016;SF1_Tele;Netherlands;Hungary;6
2016;SF1_Tele;Netherlands;Croatia;5
2016;SF1_Tele;Netherlands;Netherlands;NA
2016;SF1_Tele;Netherlands;Armenia;4
2016;SF1_Tele;Netherlands;San Marino;6
2016;SF1_Tele;Netherlands;Russia;0
2016;SF1_Tele;Netherlands;Czech Republic;3
2016;SF1_Tele;Netherlands;Cyprus;4
2016;SF1_Tele;Netherlands;Austria;10
2016;SF1_Tele;Netherlands;Estonia;8
2016;SF1_Tele;Netherlands;Azerbaijan;4
2016;SF1_Tele;Netherlands;Montenegro;0
2016;SF1_Tele;Netherlands;Iceland;10
2016;SF1_Tele;Netherlands;Bosnia and Herzegovina;0
2016;SF1_Tele;Netherlands;Malta;7
2016;SF1_Tele;Netherlands;France;4
2016;SF1_Tele;Netherlands;Spain;6
2016;SF1_Tele;Netherlands;Sweden;10
2016;SF1_Tele;Armenia;Finland;1
2016;SF1_Tele;Armenia;Greece;8
2016;SF1_Tele;Armenia;Moldova;8
2016;SF1_Tele;Armenia;Hungary;2
2016;SF1_Tele;Armenia;Croatia;3
2016;SF1_Tele;Armenia;Netherlands;12
2016;SF1_Tele;Armenia;Armenia;NA
2016;SF1_Tele;Armenia;San Marino;8
2016;SF1_Tele;Armenia;Russia;12
2016;SF1_Tele;Armenia;Czech Republic;12
2016;SF1_Tele;Armenia;Cyprus;7
2016;SF1_Tele;Armenia;Austria;4
2016;SF1_Tele;Armenia;Estonia;1
2016;SF1_Tele;Armenia;Azerbaijan;0
2016;SF1_Tele;Armenia;Montenegro;3
2016;SF1_Tele;Armenia;Iceland;3
2016;SF1_Tele;Armenia;Bosnia and Herzegovina;3
2016;SF1_Tele;Armenia;Malta;4
2016;SF1_Tele;Armenia;France;12
2016;SF1_Tele;Armenia;Spain;10
2016;SF1_Tele;Armenia;Sweden;3
2016;SF1_Tele;San Marino;Finland;3
2016;SF1_Tele;San Marino;Greece;6
2016;SF1_Tele;San Marino;Moldova;4
2016;SF1_Tele;San Marino;Hungary;5
2016;SF1_Tele;San Marino;Croatia;0
2016;SF1_Tele;San Marino;Netherlands;4
2016;SF1_Tele;San Marino;Armenia;0
2016;SF1_Tele;San Marino;San Marino;NA
2016;SF1_Tele;San Marino;Russia;0
2016;SF1_Tele;San Marino;Czech Republic;0
2016;SF1_Tele;San Marino;Cyprus;0
2016;SF1_Tele;San Marino;Austria;5
2016;SF1_Tele;San Marino;Estonia;4
2016;SF1_Tele;San Marino;Azerbaijan;10
2016;SF1_Tele;San Marino;Montenegro;2
2016;SF1_Tele;San Marino;Iceland;1
2016;SF1_Tele;San Marino;Bosnia and Herzegovina;0
2016;SF1_Tele;San Marino;Malta;5
2016;SF1_Tele;San Marino;France;0
2016;SF1_Tele;San Marino;Spain;0
2016;SF1_Tele;San Marino;Sweden;0
2016;SF1_Tele;Russia;Finland;8
2016;SF1_Tele;Russia;Greece;10
2016;SF1_Tele;Russia;Moldova;10
2016;SF1_Tele;Russia;Hungary;10
2016;SF1_Tele;Russia;Croatia;10
2016;SF1_Tele;Russia;Netherlands;8
2016;SF1_Tele;Russia;Armenia;12
2016;SF1_Tele;Russia;San Marino;12
2016;SF1_Tele;Russia;Russia;NA
2016;SF1_Tele;Russia;Czech Republic;8
2016;SF1_Tele;Russia;Cyprus;10
2016;SF1_Tele;Russia;Austria;7
2016;SF1_Tele;Russia;Estonia;12
2016;SF1_Tele;Russia;Azerbaijan;12
2016;SF1_Tele;Russia;Montenegro;10
2016;SF1_Tele;Russia;Iceland;12
2016;SF1_Tele;Russia;Bosnia and Herzegovina;7
2016;SF1_Tele;Russia;Malta;12
2016;SF1_Tele;Russia;France;8
2016;SF1_Tele;Russia;Spain;8
2016;SF1_Tele;Russia;Sweden;8
2016;SF1_Tele;Czech Republic;Finland;0
2016;SF1_Tele;Czech Republic;Greece;3
2016;SF1_Tele;Czech Republic;Moldova;3
2016;SF1_Tele;Czech Republic;Hungary;3
2016;SF1_Tele;Czech Republic;Croatia;4
2016;SF1_Tele;Czech Republic;Netherlands;2
2016;SF1_Tele;Czech Republic;Armenia;2
2016;SF1_Tele;Czech Republic;San Marino;2
2016;SF1_Tele;Czech Republic;Russia;1
2016;SF1_Tele;Czech Republic;Czech Republic;NA
2016;SF1_Tele;Czech Republic;Cyprus;0
2016;SF1_Tele;Czech Republic;Austria;1
2016;SF1_Tele;Czech Republic;Estonia;0
2016;SF1_Tele;Czech Republic;Azerbaijan;3
2016;SF1_Tele;Czech Republic;Montenegro;1
2016;SF1_Tele;Czech Republic;Iceland;0
2016;SF1_Tele;Czech Republic;Bosnia and Herzegovina;4
2016;SF1_Tele;Czech Republic;Malta;2
2016;SF1_Tele;Czech Republic;France;3
2016;SF1_Tele;Czech Republic;Spain;7
2016;SF1_Tele;Czech Republic;Sweden;0
2016;SF1_Tele;Cyprus;Finland;7
2016;SF1_Tele;Cyprus;Greece;12
2016;SF1_Tele;Cyprus;Moldova;0
2016;SF1_Tele;Cyprus;Hungary;7
2016;SF1_Tele;Cyprus;Croatia;2
2016;SF1_Tele;Cyprus;Netherlands;3
2016;SF1_Tele;Cyprus;Armenia;8
2016;SF1_Tele;Cyprus;San Marino;5
2016;SF1_Tele;Cyprus;Russia;8
2016;SF1_Tele;Cyprus;Czech Republic;4
2016;SF1_Tele;Cyprus;Cyprus;NA
2016;SF1_Tele;Cyprus;Austria;2
2016;SF1_Tele;Cyprus;Estonia;6
2016;SF1_Tele;Cyprus;Azerbaijan;1
2016;SF1_Tele;Cyprus;Montenegro;5
2016;SF1_Tele;Cyprus;Iceland;5
2016;SF1_Tele;Cyprus;Bosnia and Herzegovina;2
2016;SF1_Tele;Cyprus;Malta;6
2016;SF1_Tele;Cyprus;France;5
2016;SF1_Tele;Cyprus;Spain;3
2016;SF1_Tele;Cyprus;Sweden;2
2016;SF1_Tele;Austria;Finland;10
2016;SF1_Tele;Austria;Greece;5
2016;SF1_Tele;Austria;Moldova;7
2016;SF1_Tele;Austria;Hungary;8
2016;SF1_Tele;Austria;Croatia;7
2016;SF1_Tele;Austria;Netherlands;10
2016;SF1_Tele;Austria;Armenia;5
2016;SF1_Tele;Austria;San Marino;3
2016;SF1_Tele;Austria;Russia;10
2016;SF1_Tele;Austria;Czech Republic;5
2016;SF1_Tele;Austria;Cyprus;3
2016;SF1_Tele;Austria;Austria;NA
2016;SF1_Tele;Austria;Estonia;10
2016;SF1_Tele;Austria;Azerbaijan;6
2016;SF1_Tele;Austria;Montenegro;0
2016;SF1_Tele;Austria;Iceland;8
2016;SF1_Tele;Austria;Bosnia and Herzegovina;6
2016;SF1_Tele;Austria;Malta;1
2016;SF1_Tele;Austria;France;10
2016;SF1_Tele;Austria;Spain;12
2016;SF1_Tele;Austria;Sweden;7
2016;SF1_Tele;Estonia;Finland;12
2016;SF1_Tele;Estonia;Greece;0
2016;SF1_Tele;Estonia;Moldova;1
2016;SF1_Tele;Estonia;Hungary;0
2016;SF1_Tele;Estonia;Croatia;0
2016;SF1_Tele;Estonia;Netherlands;0
2016;SF1_Tele;Estonia;Armenia;0
2016;SF1_Tele;Estonia;San Marino;0
2016;SF1_Tele;Estonia;Russia;0
2016;SF1_Tele;Estonia;Czech Republic;0
2016;SF1_Tele;Estonia;Cyprus;0
2016;SF1_Tele;Estonia;Austria;0
2016;SF1_Tele;Estonia;Estonia;NA
2016;SF1_Tele;Estonia;Azerbaijan;2
2016;SF1_Tele;Estonia;Montenegro;0
2016;SF1_Tele;Estonia;Iceland;0
2016;SF1_Tele;Estonia;Bosnia and Herzegovina;0
2016;SF1_Tele;Estonia;Malta;0
2016;SF1_Tele;Estonia;France;0
2016;SF1_Tele;Estonia;Spain;0
2016;SF1_Tele;Estonia;Sweden;0
2016;SF1_Tele;Azerbaijan;Finland;0
2016;SF1_Tele;Azerbaijan;Greece;0
2016;SF1_Tele;Azerbaijan;Moldova;12
2016;SF1_Tele;Azerbaijan;Hungary;12
2016;SF1_Tele;Azerbaijan;Croatia;0
2016;SF1_Tele;Azerbaijan;Netherlands;0
2016;SF1_Tele;Azerbaijan;Armenia;0
2016;SF1_Tele;Azerbaijan;San Marino;10
2016;SF1_Tele;Azerbaijan;Russia;7
2016;SF1_Tele;Azerbaijan;Czech Republic;10
2016;SF1_Tele;Azerbaijan;Cyprus;8
2016;SF1_Tele;Azerbaijan;Austria;0
2016;SF1_Tele;Azerbaijan;Estonia;0
2016;SF1_Tele;Azerbaijan;Azerbaijan;NA
2016;SF1_Tele;Azerbaijan;Montenegro;7
2016;SF1_Tele;Azerbaijan;Iceland;7
2016;SF1_Tele;Azerbaijan;Bosnia and Herzegovina;10
2016;SF1_Tele;Azerbaijan;Malta;10
2016;SF1_Tele;Azerbaijan;France;0
2016;SF1_Tele;Azerbaijan;Spain;0
2016;SF1_Tele;Azerbaijan;Sweden;0
2016;SF1_Tele;Montenegro;Finland;0
2016;SF1_Tele;Montenegro;Greece;0
2016;SF1_Tele;Montenegro;Moldova;0
2016;SF1_Tele;Montenegro;Hungary;0
2016;SF1_Tele;Montenegro;Croatia;6
2016;SF1_Tele;Montenegro;Netherlands;0
2016;SF1_Tele;Montenegro;Armenia;0
2016;SF1_Tele;Montenegro;San Marino;0
2016;SF1_Tele;Montenegro;Russia;0
2016;SF1_Tele;Montenegro;Czech Republic;0
2016;SF1_Tele;Montenegro;Cyprus;0
2016;SF1_Tele;Montenegro;Austria;0
2016;SF1_Tele;Montenegro;Estonia;0
2016;SF1_Tele;Montenegro;Azerbaijan;0
2016;SF1_Tele;Montenegro;Montenegro;NA
2016;SF1_Tele;Montenegro;Iceland;0
2016;SF1_Tele;Montenegro;Bosnia and Herzegovina;8
2016;SF1_Tele;Montenegro;Malta;0
2016;SF1_Tele;Montenegro;France;0
2016;SF1_Tele;Montenegro;Spain;0
2016;SF1_Tele;Montenegro;Sweden;0
2016;SF1_Tele;Iceland;Finland;5
2016;SF1_Tele;Iceland;Greece;0
2016;SF1_Tele;Iceland;Moldova;0
2016;SF1_Tele;Iceland;Hungary;0
2016;SF1_Tele;Iceland;Croatia;0
2016;SF1_Tele;Iceland;Netherlands;0
2016;SF1_Tele;Iceland;Armenia;0
2016;SF1_Tele;Iceland;San Marino;1
2016;SF1_Tele;Iceland;Russia;0
2016;SF1_Tele;Iceland;Czech Republic;0
2016;SF1_Tele;Iceland;Cyprus;0
2016;SF1_Tele;Iceland;Austria;3
2016;SF1_Tele;Iceland;Estonia;3
2016;SF1_Tele;Iceland;Azerbaijan;0
2016;SF1_Tele;Iceland;Montenegro;0
2016;SF1_Tele;Iceland;Iceland;NA
2016;SF1_Tele;Iceland;Bosnia and Herzegovina;0
2016;SF1_Tele;Iceland;Malta;3
2016;SF1_Tele;Iceland;France;0
2016;SF1_Tele;Iceland;Spain;4
2016;SF1_Tele;Iceland;Sweden;5
2016;SF1_Tele;Bosnia and Herzegovina;Finland;0
2016;SF1_Tele;Bosnia and Herzegovina;Greece;0
2016;SF1_Tele;Bosnia and Herzegovina;Moldova;0
2016;SF1_Tele;Bosnia and Herzegovina;Hungary;0
2016;SF1_Tele;Bosnia and Herzegovina;Croatia;12
2016;SF1_Tele;Bosnia and Herzegovina;Netherlands;7
2016;SF1_Tele;Bosnia and Herzegovina;Armenia;1
2016;SF1_Tele;Bosnia and Herzegovina;San Marino;4
2016;SF1_Tele;Bosnia and Herzegovina;Russia;0
2016;SF1_Tele;Bosnia and Herzegovina;Czech Republic;7
2016;SF1_Tele;Bosnia and Herzegovina;Cyprus;0
2016;SF1_Tele;Bosnia and Herzegovina;Austria;12
2016;SF1_Tele;Bosnia and Herzegovina;Estonia;0
2016;SF1_Tele;Bosnia and Herzegovina;Azerbaijan;5
2016;SF1_Tele;Bosnia and Herzegovina;Montenegro;12
2016;SF1_Tele;Bosnia and Herzegovina;Iceland;0
2016;SF1_Tele;Bosnia and Herzegovina;Bosnia and Herzegovina;NA
2016;SF1_Tele;Bosnia and Herzegovina;Malta;0
2016;SF1_Tele;Bosnia and Herzegovina;France;6
2016;SF1_Tele;Bosnia and Herzegovina;Spain;0
2016;SF1_Tele;Bosnia and Herzegovina;Sweden;12
2016;SF1_Tele;Malta;Finland;0
2016;SF1_Tele;Malta;Greece;1
2016;SF1_Tele;Malta;Moldova;5
2016;SF1_Tele;Malta;Hungary;4
2016;SF1_Tele;Malta;Croatia;1
2016;SF1_Tele;Malta;Netherlands;1
2016;SF1_Tele;Malta;Armenia;10
2016;SF1_Tele;Malta;San Marino;0
2016;SF1_Tele;Malta;Russia;2
2016;SF1_Tele;Malta;Czech Republic;1
2016;SF1_Tele;Malta;Cyprus;5
2016;SF1_Tele;Malta;Austria;0
2016;SF1_Tele;Malta;Estonia;2
2016;SF1_Tele;Malta;Azerbaijan;8
2016;SF1_Tele;Malta;Montenegro;4
2016;SF1_Tele;Malta;Iceland;4
2016;SF1_Tele;Malta;Bosnia and Herzegovina;5
2016;SF1_Tele;Malta;Malta;NA
2016;SF1_Tele;Malta;France;0
2016;SF1_Tele;Malta;Spain;1
2016;SF1_Tele;Malta;Sweden;0
2016;SF2_Jury;Latvia;Latvia;NA
2016;SF2_Jury;Latvia;Poland;6
2016;SF2_Jury;Latvia;Switzerland;6
2016;SF2_Jury;Latvia;Israel;7
2016;SF2_Jury;Latvia;Belarus;0
2016;SF2_Jury;Latvia;Serbia;0
2016;SF2_Jury;Latvia;Ireland;4
2016;SF2_Jury;Latvia;Macedonia;2
2016;SF2_Jury;Latvia;Lithuania;7
2016;SF2_Jury;Latvia;Australia;0
2016;SF2_Jury;Latvia;Slovenia;10
2016;SF2_Jury;Latvia;Bulgaria;0
2016;SF2_Jury;Latvia;Denmark;3
2016;SF2_Jury;Latvia;Ukraine;6
2016;SF2_Jury;Latvia;Norway;2
2016;SF2_Jury;Latvia;Georgia;5
2016;SF2_Jury;Latvia;Albania;1
2016;SF2_Jury;Latvia;Belgium;0
2016;SF2_Jury;Latvia;Germany;5
2016;SF2_Jury;Latvia;Italy;0
2016;SF2_Jury;Latvia;United Kingdom;0
2016;SF2_Jury;Poland;Latvia;0
2016;SF2_Jury;Poland;Poland;NA
